"HCMU90039.010/D","D","<N><E><X>10.808451481005765</X><Y>106.68810764178278</Y></E><E><X>10.808723493001144</X><Y>106.6883770679382</Y></E><E><X>10.808923052645449</X><Y>106.68861833130018</Y></E></N>"
"HCMU90039.016/D","D","<N><E><X>10.81072933980341</X><Y>106.69008919089413</Y></E><E><X>10.810747123400487</X><Y>106.690144176161</Y></E><E><X>10.810779726639717</X><Y>106.69018239763761</Y></E><E><X>10.810799980163806</X><Y>106.6902383887556</Y></E><E><X>10.810898695517912</X><Y>106.69036227324239</Y></E><E><X>10.810946036032124</X><Y>106.69044592469311</Y></E></N>"
"HCMU90039.017/D","D","<N><E><X>10.810946036032124</X><Y>106.69044793634987</Y></E><E><X>10.811206688909492</X><Y>106.69095152109242</Y></E></N>"
"HCMU90039.022/D","D","<N><E><X>10.812223643312553</X><Y>106.69285052507496</Y></E><E><X>10.812425581214814</X><Y>106.69312885388253</Y></E><E><X>10.81249974135251</X><Y>106.69321004049284</Y></E></N>"
"HCMU90039.024/D","D","<N><E><X>10.813081615763588</X><Y>106.69354548159734</Y></E><E><X>10.813270647108576</X><Y>106.69365142881334</Y></E><E><X>10.813484706982333</X><Y>106.6936648398985</Y></E></N>"
"HCMU90039.025/D","D","<N><E><X>10.813484706982333</X><Y>106.6936648398985</Y></E><E><X>10.81355100629668</X><Y>106.69364356250138</Y></E><E><X>10.813698977609084</X><Y>106.69364106055887</Y></E><E><X>10.813989874742509</X><Y>106.69370963715916</Y></E><E><X>10.814026535139499</X><Y>106.69372725184523</Y></E></N>"
"HCMU90039.026/D","D","<N><E><X>10.814026535139499</X><Y>106.69372725184523</Y></E><E><X>10.814367931391716</X><Y>106.69380346990513</Y></E><E><X>10.81455311963331</X><Y>106.69386571888558</Y></E><E><X>10.814632924977218</X><Y>106.69391187465982</Y></E></N>"
"HCMU90039.027/D","D","<N><E><X>10.814632924977218</X><Y>106.69391187465982</Y></E><E><X>10.814751149539411</X><Y>106.6940371914237</Y></E><E><X>10.814816189556428</X><Y>106.69412734252018</Y></E><E><X>10.814893826537434</X><Y>106.69438598899214</Y></E><E><X>10.814912844256343</X><Y>106.69447230359033</Y></E></N>"
"HCMU90039.035/D","D","<N><E><X>10.806252262178011</X><Y>106.68708321901217</Y></E><E><X>10.806392556913124</X><Y>106.68712009933724</Y></E><E><X>10.806685660944426</X><Y>106.68721867056742</Y></E></N>"
"HCMU90039.040/D","D","<N><E><X>10.80840405774203</X><Y>106.68821224793436</Y></E><E><X>10.808502520371068</X><Y>106.68829029932016</Y></E><E><X>10.808645771591447</X><Y>106.68841730110309</Y></E><E><X>10.808858504413852</X><Y>106.68866392885344</Y></E></N>"
"HCMU90039.045/D","D","<N><E><X>10.810618686349658</X><Y>106.69020184367275</Y></E><E><X>10.810659522745318</X><Y>106.6902548172847</Y></E><E><X>10.810693113969434</X><Y>106.6902831481155</Y></E><E><X>10.810738560918661</X><Y>106.69029270348815</Y></E><E><X>10.810768858884133</X><Y>106.69033058970547</Y></E></N>"
"HCMU90039.051/D","D","<N><E><X>10.812182807127064</X><Y>106.6928947815237</Y></E><E><X>10.812238988061942</X><Y>106.69296454369079</Y></E><E><X>10.812321746299261</X><Y>106.69309933708624</Y></E><E><X>10.812372346468042</X><Y>106.69317008657455</Y></E><E><X>10.812425581216024</X><Y>106.69322071951626</Y></E><E><X>10.81250501053248</X><Y>106.69329587118132</Y></E></N>"
"HCMU90039.053/D","D","<N><E><X>10.8130526353283</X><Y>106.69361521903173</Y></E><E><X>10.813229152443334</X><Y>106.69372720122452</Y></E><E><X>10.813379323709468</X><Y>106.69373860064641</Y></E></N>"
"HCMU90039.057/D","D","<N><E><X>10.814606141431515</X><Y>106.69397669728362</Y></E><E><X>10.814722608916313</X><Y>106.69410983595793</Y></E><E><X>10.814763059283193</X><Y>106.69417305256889</Y></E><E><X>10.814791654066367</X><Y>106.69425906797365</Y></E></N>"
"HCMU90039.058/D","D","<N><E><X>10.814791654066367</X><Y>106.69425906797365</Y></E><E><X>10.814908892403094</X><Y>106.69469090362504</Y></E></N>"
"HCMU90039.059/D","D","<N><E><X>10.814907904439771</X><Y>106.69469190945343</Y></E><E><X>10.81502234358625</X><Y>106.69510848999516</Y></E><E><X>10.815024813410087</X><Y>106.69516297241167</Y></E></N>"
"HCMU90039.060/D","D","<N><E><X>10.806337888123723</X><Y>106.68699604721918</Y></E><E><X>10.806494649394148</X><Y>106.68705907912684</Y></E><E><X>10.806517043869553</X><Y>106.68702421041384</Y></E></N>"
"HCMU90039.061/D","D","<N><E><X>10.80676416325013</X><Y>106.68716582088203</Y></E><E><X>10.806780135758624</X><Y>106.68717386751187</Y></E><E><X>10.806801377542971</X><Y>106.68713464020223</Y></E></N>"
"HCMU90039.063/D","D","<N><E><X>10.807842683776416</X><Y>106.68775317655381</Y></E><E><X>10.807861620181859</X><Y>106.68776507885632</Y></E><E><X>10.807878909949082</X><Y>106.68773540691909</Y></E></N>"
"HCMU90039.065/D","D","<N><E><X>10.808923052645449</X><Y>106.68861833130018</Y></E><E><X>10.808782100377575</X><Y>106.68844868156043</Y></E><E><X>10.808807129280826</X><Y>106.68841582451955</Y></E></N>"
"HCMU90039.068/D","D","<N><E><X>10.809256937419256</X><Y>106.68901572577762</Y></E><E><X>10.80945264713775</X><Y>106.6892091582861</Y></E><E><X>10.809467226898805</X><Y>106.68920075463106</Y></E></N>"
"HCMU90039.069/D","D","<N><E><X>10.80979270363567</X><Y>106.68954357730367</Y></E><E><X>10.809637470888962</X><Y>106.68939178695766</Y></E><E><X>10.809646901542614</X><Y>106.68937276599932</Y></E></N>"
"HCMU90039.072/D","D","<N><E><X>10.810652936232563</X><Y>106.69013210623837</Y></E><E><X>10.810603866688195</X><Y>106.69009857862365</Y></E><E><X>10.81061078252998</X><Y>106.69007443874455</Y></E></N>"
"HCMU90039.073/D","D","<N><E><X>10.81072933980341</X><Y>106.69008919089413</Y></E><E><X>10.810756344509148</X><Y>106.69007678567743</Y></E></N>"
"HCMU90039.074/D","D","<N><E><X>10.811243573326335</X><Y>106.69106015055752</Y></E><E><X>10.811284738965012</X><Y>106.69114497541278</Y></E><E><X>10.811317342146383</X><Y>106.69113927572346</Y></E></N>"
"HCMU90039.076/D","D","<N><E><X>10.811862607917773</X><Y>106.69226843684403</Y></E><E><X>10.811760352672334</X><Y>106.69207380903671</Y></E><E><X>10.811772043680197</X><Y>106.6920609009215</Y></E></N>"
"HCMU90039.078/D","D","<N><E><X>10.812223643312548</X><Y>106.69285052507496</Y></E><E><X>10.812096853537822</X><Y>106.69264835354916</Y></E><E><X>10.812105086629611</X><Y>106.69263460724926</Y></E></N>"
"HCMU90039.079/D","D","<N><E><X>10.812223643312553</X><Y>106.69285052507496</Y></E><E><X>10.812153826616305</X><Y>106.69273519023268</Y></E><E><X>10.812621466506316</X><Y>106.69241198390102</Y></E></N>"
"HCMU90039.082/D","D","<N><E><X>10.81308161576359</X><Y>106.69354548159733</Y></E><E><X>10.813026948121475</X><Y>106.69351329508724</Y></E><E><X>10.8130276067683</X><Y>106.69350256625309</Y></E></N>"
"HCMU90039.083/D","D","<N><E><X>10.813484706982333</X><Y>106.6936648398985</Y></E><E><X>10.813490634788753</X><Y>106.69364204112298</Y></E><E><X>10.813508088891</X><Y>106.6936272889723</Y></E></N>"
"HCMU90039.084/D","D","<N><E><X>10.814632924977218</X><Y>106.69391187465982</Y></E><E><X>10.814702851510548</X><Y>106.69398653075916</Y></E><E><X>10.814731283552092</X><Y>106.69396730955206</Y></E></N>"
"HCMU90039.086/D","D","<N><E><X>10.815093312165883</X><Y>106.69514687915758</Y></E><E><X>10.815076187480718</X><Y>106.69508015920985</Y></E><E><X>10.815115705986512</X><Y>106.69506775399164</Y></E></N>"
"HCMU90039.089/D","D","<N><E><X>10.806252262178015</X><Y>106.68708321901217</Y></E><E><X>10.806390416318402</X><Y>106.68712009937256</Y></E><E><X>10.806430759304526</X><Y>106.68713283986772</Y></E><E><X>10.806422855384154</X><Y>106.68716234417815</Y></E></N>"
"HCMU90039.091/D","D","<N><E><X>10.80676416325013</X><Y>106.68716582088203</Y></E><E><X>10.806829699922526</X><Y>106.68719666628266</Y></E><E><X>10.8068194906927</X><Y>106.6872315350029</Y></E></N>"
"HCMU90039.093/D","D","<N><E><X>10.807201513232231</X><Y>106.68748098044128</Y></E><E><X>10.807357944728665</X><Y>106.68756949332638</Y></E><E><X>10.807353663453089</X><Y>106.68758458076448</Y></E></N>"
"HCMU90039.096/D","D","<N><E><X>10.80840405774203</X><Y>106.68821224793436</Y></E><E><X>10.808453456975867</X><Y>106.68825181051552</Y></E><E><X>10.80843962519054</X><Y>106.6882725976372</Y></E></N>"
"HCMU90039.097/D","D","<N><E><X>10.808451481005765</X><Y>106.68810764178278</Y></E><E><X>10.80837277155276</X><Y>106.68806372060936</Y></E><E><X>10.80835004790478</X><Y>106.68809825405123</Y></E></N>"
"HCMU90039.099/D","D","<N><E><X>10.808923052645447</X><Y>106.68861833130018</Y></E><E><X>10.809080378639619</X><Y>106.68880320811294</Y></E><E><X>10.809277599552527</X><Y>106.68858719250011</Y></E><E><X>10.809393147151653</X><Y>106.68838458771421</Y></E></N>"
"HCMU90039.120/D","D","<N><E><X>10.815024813410087</X><Y>106.69516297241167</Y></E><E><X>10.815053135017466</X><Y>106.69525584389832</Y></E><E><X>10.815032717113482</X><Y>106.69525383224205</Y></E></N>"
"HCMU90039.132/D","D","<N><E><X>10.81094208413086</X><Y>106.69044592469311</Y></E><E><X>10.81096173366043</X><Y>106.69045187139585</Y></E><E><X>10.811046973938847</X><Y>106.6906147714618</Y></E><E><X>10.811063055871221</X><Y>106.69061204515039</Y></E></N>"
"HCMU90040.001/D","D","<N><E><X>10.764457688262652</X><Y>106.70518648704213</Y></E><E><X>10.76451976186892</X><Y>106.70517621728936</Y></E><E><X>10.764871686530364</X><Y>106.7050130615036</Y></E></N>"
"HCMU90040.006/D","D","<N><E><X>10.766348627566481</X><Y>106.70439394020393</Y></E><E><X>10.766587954294003</X><Y>106.70431488421646</Y></E><E><X>10.767068382697902</X><Y>106.70409232966907</Y></E><E><X>10.76716128457952</X><Y>106.70405313664084</Y></E><E><X>10.767254186453796</X><Y>106.70399650922448</Y></E><E><X>10.767366027277044</X><Y>106.70394390509966</Y></E><E><X>10.76738234985727</X><Y>106.70391141752157</Y></E></N>"
"HCMU90040.007/D","D","<N><E><X>10.767380703310982</X><Y>106.7039100762376</Y></E><E><X>10.767446401158713</X><Y>106.70391759823738</Y></E><E><X>10.767528567660959</X><Y>106.70388287543855</Y></E><E><X>10.767561810190218</X><Y>106.70391602434408</Y></E></N>"
"HCMU90040.009/D","D","<N><E><X>10.764528833550925</X><Y>106.705276005768</Y></E><E><X>10.764592995757926</X><Y>106.70523276395475</Y></E><E><X>10.764949643951352</X><Y>106.70507955143468</Y></E></N>"
"HCMU90040.015/D","D","<N><E><X>10.76654042520029</X><Y>106.70597090858705</Y></E><E><X>10.766656035634503</X><Y>106.70622238221121</Y></E><E><X>10.76666097633536</X><Y>106.70626464359101</Y></E></N>"
"HCMU90040.018/D","D","<N><E><X>10.76668535000779</X><Y>106.70622843376931</Y></E><E><X>10.766710710413399</X><Y>106.70618744015717</Y></E><E><X>10.766616837404484</X><Y>106.70598618458384</Y></E></N>"
"HCMU90040.021/D","D","<N><E><X>10.765953045468862</X><Y>106.70462915696685</Y></E><E><X>10.76594168177706</X><Y>106.70460423466166</Y></E><E><X>10.765917472475476</X><Y>106.70461451634904</Y></E></N>"
"HCMU90040.022/D","D","<N><E><X>10.765951398595165</X><Y>106.70462949224297</Y></E><E><X>10.766567509138975</X><Y>106.70439900836598</Y></E><E><X>10.766682970847956</X><Y>106.70439382976016</Y></E></N>"
"HCMU90040.023/D","D","<N><E><X>10.766682970847956</X><Y>106.70439382976016</Y></E><E><X>10.767193706641084</X><Y>106.70415794999192</Y></E><E><X>10.767260446903565</X><Y>106.70415139886212</Y></E></N>"
"HCMU90040.024/D","D","<N><E><X>10.767260446903565</X><Y>106.70415139886212</Y></E><E><X>10.76729777238603</X><Y>106.70412337476368</Y></E><E><X>10.767453672224363</X><Y>106.70404371810713</Y></E></N>"
"HCMU90040.025/D","D","<N><E><X>10.767561810190216</X><Y>106.70391602434408</Y></E><E><X>10.767557147165716</X><Y>106.70395774301268</Y></E><E><X>10.76745797997621</X><Y>106.7040171590975</Y></E><E><X>10.767453672224361</X><Y>106.70404371810713</Y></E></N>"
"HCMU90041.007/D","D","<N><E><X>10.803457282561988</X><Y>106.73322726635784</Y></E><E><X>10.803365727786826</X><Y>106.73272234051079</Y></E></N>"
"HCMU90041.014/D","D","<N><E><X>10.802719484350265</X><Y>106.72882635596541</Y></E><E><X>10.802676757994167</X><Y>106.72855720960673</Y></E><E><X>10.802658402305871</X><Y>106.72847782958345</Y></E></N>"
"HCMU90041.015/D","D","<N><E><X>10.802658402305871</X><Y>106.72848453510599</Y></E><E><X>10.802561577932678</X><Y>106.7280278890212</Y></E></N>"
"HCMU90041.018/D","D","<N><E><X>10.803974053318353</X><Y>106.73608503748785</Y></E><E><X>10.804037369374633</X><Y>106.73608811009842</Y></E><E><X>10.804054578795128</X><Y>106.73618975390431</Y></E></N>"
"HCMU90041.024/D","D","<N><E><X>10.803568790036197</X><Y>106.73378784804196</Y></E><E><X>10.803542443357427</X><Y>106.73366312533183</Y></E><E><X>10.80364256074258</X><Y>106.73364032654614</Y></E></N>"
"HCMU90041.027/D","D","<N><E><X>10.803397555886761</X><Y>106.73228613463061</Y></E><E><X>10.803362646508413</X><Y>106.73209234502929</Y></E></N>"
"HCMU90041.030/D","D","<N><E><X>10.802973136172104</X><Y>106.73066366696011</Y></E><E><X>10.80298454632307</X><Y>106.73075016819372</Y></E><E><X>10.803098708729362</X><Y>106.73073206328999</Y></E></N>"
"HCMU90041.033/D","D","<N><E><X>10.802803409225348</X><Y>106.72949072847042</Y></E><E><X>10.80269739098628</X><Y>106.72942793630536</Y></E><E><X>10.802625623509133</X><Y>106.72931150001307</Y></E></N>"
"HCMU90041.034/D","D","<N><E><X>10.802803409225348</X><Y>106.72949072847042</Y></E><E><X>10.802891670826076</X><Y>106.72950883337775</Y></E><E><X>10.802898257514842</X><Y>106.72953498491917</Y></E></N>"
"HCMU90041.035/D","D","<N><E><X>10.802803409225348</X><Y>106.72949072847042</Y></E><E><X>10.80289101211207</X><Y>106.72950904522773</Y></E><E><X>10.803152503476422</X><Y>106.72941470916217</Y></E></N>"
"HCMU90041.036/D","D","<N><E><X>10.802898257514842</X><Y>106.72953498491917</Y></E><E><X>10.802939753657999</X><Y>106.72975760825541</Y></E><E><X>10.802953585669885</X><Y>106.72979515919361</Y></E></N>"
"HCMU90041.038/D","D","<N><E><X>10.802832775390904</X><Y>106.72921795848158</Y></E><E><X>10.802841311497026</X><Y>106.72918373331268</Y></E><E><X>10.803129123052019</X><Y>106.72908513506188</Y></E></N>"
"HCMU90041.042/D","D","<N><E><X>10.803365727786826</X><Y>106.73272904603333</Y></E><E><X>10.803295791744183</X><Y>106.73231262144463</Y></E></N>"
"HCMU90041.043/D","D","<N><E><X>10.803397555886761</X><Y>106.73228613463061</Y></E><E><X>10.803321150449618</X><Y>106.7323022278847</Y></E></N>"
"HCMU90041.044/D","D","<N><E><X>10.803292826199412</X><Y>106.73190501176502</Y></E><E><X>10.803305252291539</X><Y>106.73194899336167</Y></E><E><X>10.803248518270172</X><Y>106.73196682341582</Y></E><E><X>10.80325953842398</X><Y>106.73201656511982</Y></E></N>"
"HCMU90041.045/D","D","<N><E><X>10.80305217637076</X><Y>106.73128936833007</Y></E><E><X>10.803209018135478</X><Y>106.73196525765493</Y></E><E><X>10.803232808567135</X><Y>106.73199875813405</Y></E></N>"
"HCMU90042.044/D","D","<N><E><X>10.79192986398629</X><Y>106.66250521411234</Y></E><E><X>10.791811951009603</X><Y>106.66243068803743</Y></E><E><X>10.791505651825764</X><Y>106.66232397552197</Y></E><E><X>10.79139892986372</X><Y>106.66238681798245</Y></E></N>"
"HCMU90044.002/D","D","<N><E><X>10.756389568603373</X><Y>106.66856740691901</Y></E><E><X>10.7564202014353</X><Y>106.66874677963929</Y></E><E><X>10.75644227022885</X><Y>106.66874175050498</Y></E></N>"
"HCMU90044.007/D","D","<N><E><X>10.756044918395391</X><Y>106.66658135565656</Y></E><E><X>10.756021154865975</X><Y>106.66649106533765</Y></E><E><X>10.755944689636374</X><Y>106.66651611001723</Y></E></N>"
"HCMU90044.029/D","D","<N><E><X>10.756654472685533</X><Y>106.66901316648918</Y></E><E><X>10.756617581595034</X><Y>106.66876715053425</Y></E><E><X>10.756583325539014</X><Y>106.66877594446368</Y></E></N>"
"HCMU90045.008/D","D","<N><E><X>10.78865839318213</X><Y>106.69950729803182</Y></E><E><X>10.788587912305344</X><Y>106.69958508209362</Y></E><E><X>10.78865575838295</X><Y>106.69965616063214</Y></E></N>"
"HCMU90045.018/D","D","<N><E><X>10.793111078284685</X><Y>106.69601092517554</Y></E><E><X>10.793282754875815</X><Y>106.69602634786895</Y></E><E><X>10.793300298065336</X><Y>106.69606456935584</Y></E></N>"
"HCMU90045.022/D","D","<N><E><X>10.7927491027277</X><Y>106.69581572759093</Y></E><E><X>10.792700688974227</X><Y>106.69557776784383</Y></E><E><X>10.792702994366365</X><Y>106.69555639649457</Y></E></N>"
"HCMU90045.024/D","D","<N><E><X>10.792585747358556</X><Y>106.69557383085316</Y></E><E><X>10.79261670586053</X><Y>106.69574716860585</Y></E><E><X>10.792613412386997</X><Y>106.69578706646985</Y></E></N>"
"HCMU90045.029/D","D","<N><E><X>10.791594927425237</X><Y>106.69606413532311</Y></E><E><X>10.791564259355665</X><Y>106.69607218192733</Y></E><E><X>10.791310952860664</X><Y>106.69596757579858</Y></E></N>"
"HCMU90045.032/D","D","<N><E><X>10.790748114822309</X><Y>106.69699853748165</Y></E><E><X>10.790740709155482</X><Y>106.69696350584242</Y></E><E><X>10.79060683396989</X><Y>106.696833255822</Y></E></N>"
"HCMU90045.083/D","D","<N><E><X>10.79275684832749</X><Y>106.69603019704317</Y></E><E><X>10.79272208671541</X><Y>106.69605970081759</Y></E><E><X>10.792703133636723</X><Y>106.69627360644006</Y></E></N>"
"HCMU90045.085/D","D","<N><E><X>10.791054757484094</X><Y>106.69690369371472</Y></E><E><X>10.790999651736362</X><Y>106.69688744265571</Y></E><E><X>10.790822028749858</X><Y>106.6970602872716</Y></E></N>"
"HCMU90045.087/D","D","<N><E><X>10.790629683621017</X><Y>106.69736321696993</Y></E><E><X>10.790585710291218</X><Y>106.6973400825966</Y></E><E><X>10.790352940967416</X><Y>106.69759204244286</Y></E><E><X>10.790334906483567</X><Y>106.69757041687353</Y></E></N>"
"HCMU90045.095/D","D","<N><E><X>10.791689520623422</X><Y>106.69560898665884</Y></E><E><X>10.791690803519183</X><Y>106.6956385089789</Y></E><E><X>10.791782986049265</X><Y>106.69573508654398</Y></E><E><X>10.791803336526675</X><Y>106.69579346068642</Y></E></N>"
"HCMU90045.096/D","D","<N><E><X>10.790629683621017</X><Y>106.69736321696993</Y></E><E><X>10.79057427821244</X><Y>106.69730787982094</Y></E><E><X>10.790401662443548</X><Y>106.69749545852316</Y></E><E><X>10.790373301046856</X><Y>106.69749394142764</Y></E></N>"
"HCMU90045.101/D","D","<N><E><X>10.7890207398176</X><Y>106.698884196723</Y></E><E><X>10.789348542718015</X><Y>106.69852718338798</Y></E><E><X>10.789397057377089</X><Y>106.69851885699624</Y></E></N>"
"HCMU90045.102/D","D","<N><E><X>10.7890207398176</X><Y>106.698884196723</Y></E><E><X>10.788494465803444</X><Y>106.6994417710047</Y></E><E><X>10.788484612140596</X><Y>106.69953800475287</Y></E></N>"
"HCMU90045.112/D","D","<N><E><X>10.779509022679106</X><Y>106.70176452917039</Y></E><E><X>10.779206494108337</X><Y>106.70204634953271</Y></E></N>"
"HCMU90045.113/D","D","<N><E><X>10.77956622301083</X><Y>106.70187694618353</Y></E><E><X>10.779197930741894</X><Y>106.70213922101985</Y></E></N>"
"HCMU90045.129/D","D","<N><E><X>10.77936146238191</X><Y>106.70239074566493</Y></E><E><X>10.779161701111965</X><Y>106.702189847715</Y></E></N>"
"HCMU90045.135/D","D","<N><E><X>10.790748114822309</X><Y>106.69699853748165</Y></E><E><X>10.790349266664329</X><Y>106.69742997092658</Y></E><E><X>10.790373301046856</X><Y>106.69749394142764</Y></E></N>"
"HCMU90046.008/D","D","<N><E><X>10.754344244140722</X><Y>106.64038546768727</Y></E><E><X>10.754267167474202</X><Y>106.64099902299942</Y></E></N>"
"HCMU90046.033/D","D","<N><E><X>10.754770263642003</X><Y>106.63927711962602</Y></E><E><X>10.754788709335301</X><Y>106.63905851958914</Y></E><E><X>10.754759723259209</X><Y>106.63903035639665</Y></E></N>"
"HCMU90047.002/D","D","<N><E><X>10.824551953151177</X><Y>106.67936337193358</Y></E><E><X>10.824285249407291</X><Y>106.67924080474141</Y></E><E><X>10.823868379873508</X><Y>106.67913164885864</Y></E></N>"
"HCMU90047.006/D","D","<N><E><X>10.824551953151177</X><Y>106.67936337193358</Y></E><E><X>10.82457562490649</X><Y>106.67937101536594</Y></E><E><X>10.824586782853146</X><Y>106.67939911065947</Y></E></N>"
"HCMU90047.007/D","D","<N><E><X>10.824551953151177</X><Y>106.67936337193358</Y></E><E><X>10.8245160197018</X><Y>106.67934721077812</Y></E><E><X>10.824501820738446</X><Y>106.67937396494996</Y></E></N>"
"HCMU90047.008/D","D","<N><E><X>10.824551953151177</X><Y>106.67936337193358</Y></E><E><X>10.824541376626152</X><Y>106.679357771969</Y></E><E><X>10.824540369401314</X><Y>106.67955647293716</Y></E><E><X>10.82454397248827</X><Y>106.67956808982741</Y></E></N>"
"HCMU90047.009/D","D","<N><E><X>10.824810473472331</X><Y>106.67931521331272</Y></E><E><X>10.824529077644485</X><Y>106.6792201624581</Y></E><E><X>10.824503638398628</X><Y>106.67920985271512</Y></E><E><X>10.824447902579452</X><Y>106.67919686076624</Y></E><E><X>10.824270404209306</X><Y>106.67915159856281</Y></E></N>"
"HCMU90047.011/D","D","<N><E><X>10.823369143580264</X><Y>106.67905386479721</Y></E><E><X>10.823420226930821</X><Y>106.67906186714828</Y></E><E><X>10.823423889385147</X><Y>106.67909333883178</Y></E></N>"
"HCMU90047.012/D","D","<N><E><X>10.823369143580264</X><Y>106.67905386479721</Y></E><E><X>10.823280284548431</X><Y>106.67904242113755</Y></E><E><X>10.823265191379228</X><Y>106.67908663330924</Y></E></N>"
"HCMU90047.014/D","D","<N><E><X>10.823868379873508</X><Y>106.67913164885864</Y></E><E><X>10.82375409468048</X><Y>106.67911388606821</Y></E><E><X>10.82373530972011</X><Y>106.67941128277495</Y></E></N>"
"HCMU90047.019/D","D","<N><E><X>10.824810473472331</X><Y>106.67931521331272</Y></E><E><X>10.824888190672883</X><Y>106.67934069429796</Y></E><E><X>10.82490268032241</X><Y>106.67932057773075</Y></E></N>"
"HCMU90047.020/D","D","<N><E><X>10.824810473472331</X><Y>106.67931521331272</Y></E><E><X>10.82506996978806</X><Y>106.67939567956367</Y></E><E><X>10.825101583573788</X><Y>106.67939567958317</Y></E></N>"
"HCMU90047.022/D","D","<N><E><X>10.824810473472331</X><Y>106.67931521331272</Y></E><E><X>10.824758113141336</X><Y>106.67929912005656</Y></E><E><X>10.82476173555441</X><Y>106.67926425134144</Y></E></N>"
"HCMU90047.023/D","D","<N><E><X>10.824810473472331</X><Y>106.67931521331272</Y></E><E><X>10.824500262964706</X><Y>106.67920926598293</Y></E><E><X>10.824270404209306</X><Y>106.67915159856281</Y></E></N>"
"HCMU90047.032/D","D","<N><E><X>10.822219780360895</X><Y>106.67882168685398</Y></E><E><X>10.822547117347362</X><Y>106.67885454394943</Y></E><E><X>10.822543494935012</X><Y>106.67872680372511</Y></E><E><X>10.82252933449273</X><Y>106.67868623529873</Y></E></N>"
"HCMU90047.039/D","D","<N><E><X>10.820764086331813</X><Y>106.6787864631589</Y></E><E><X>10.820826326872588</X><Y>106.6785386941679</Y></E><E><X>10.820837688226973</X><Y>106.67849929923106</Y></E><E><X>10.820867491193727</X><Y>106.67846258649797</Y></E><E><X>10.82094158692976</X><Y>106.67833283460953</Y></E><E><X>10.820962992329855</X><Y>106.6783184176858</Y></E></N>"
"HCMU90047.041/D","D","<N><E><X>10.820090966379226</X><Y>106.67877975763636</Y></E><E><X>10.820096072015644</X><Y>106.67877043957093</Y></E><E><X>10.820097884502045</X><Y>106.67873932855424</Y></E></N>"
"HCMU90047.042/D","D","<N><E><X>10.820090966379226</X><Y>106.67877975763636</Y></E><E><X>10.820014072467139</X><Y>106.67878150367808</Y></E><E><X>10.820001724387657</X><Y>106.67873228775558</Y></E></N>"
"HCMU90047.044/D","D","<N><E><X>10.819440570228227</X><Y>106.67878056751785</Y></E><E><X>10.819769227537217</X><Y>106.67878123814988</Y></E><E><X>10.819763299861403</X><Y>106.6784841834217</Y></E></N>"
"HCMU90047.048/D","D","<N><E><X>10.81834644947805</X><Y>106.67870814787445</Y></E><E><X>10.818237774765477</X><Y>106.67870546563853</Y></E><E><X>10.81823184702487</X><Y>106.67842651592788</Y></E></N>"
"HCMU90047.053/D","D","<N><E><X>10.81720694938585</X><Y>106.67871089007379</Y></E><E><X>10.817371937946694</X><Y>106.6787159192338</Y></E><E><X>10.817368974084781</X><Y>106.67857677962304</Y></E></N>"
"HCMU90047.070/D","D","<N><E><X>10.814516705672933</X><Y>106.6784398766727</Y></E><E><X>10.81440899505264</X><Y>106.67841782433288</Y></E><E><X>10.814249021402965</X><Y>106.67827149525195</Y></E><E><X>10.814121979903275</X><Y>106.6782177024778</Y></E><E><X>10.81396998661816</X><Y>106.67812553988651</Y></E></N>"
"HCMU90048.004/D","D","<N><E><X>10.765368467695245</X><Y>106.67268291127388</Y></E><E><X>10.765954132778283</X><Y>106.67307840942146</Y></E></N>"
"HCMU90049.027/D","D","<N><E><X>10.774593045428126</X><Y>106.64777597450323</Y></E><E><X>10.774866803811888</X><Y>106.64781694865226</Y></E><E><X>10.775066784424908</X><Y>106.64767553250927</Y></E></N>"
"HCMU90049.029/D","D","<N><E><X>10.763420328630753</X><Y>106.64215294010992</Y></E><E><X>10.763258274843498</X><Y>106.64214690513485</Y></E><E><X>10.763259592364408</X><Y>106.64211673028822</Y></E></N>"
"HCMU90049.031/D","D","<N><E><X>10.764674983467673</X><Y>106.64217648243782</Y></E><E><X>10.764433221263799</X><Y>106.64217245911738</Y></E><E><X>10.764436515050884</X><Y>106.64214161372063</Y></E></N>"
"HCMU90049.034/D","D","<N><E><X>10.773589181488058</X><Y>106.64703011801979</Y></E><E><X>10.773548998790835</X><Y>106.64700262537825</Y></E><E><X>10.773598403746819</X><Y>106.64691880634567</Y></E></N>"
"HCMU90049.065/D","D","<N><E><X>10.764674983467673</X><Y>106.64217648243782</Y></E><E><X>10.764580781873924</X><Y>106.64217514133367</Y></E><E><X>10.764574853105703</X><Y>106.64218050575134</Y></E></N>"
"HCMU90049.076/D","D","<N><E><X>10.773903768246056</X><Y>106.64763495340635</Y></E><E><X>10.773831890835073</X><Y>106.64772785595089</Y></E></N>"
"HCMU90049.077/D","D","<N><E><X>10.773938122331682</X><Y>106.64759153825752</Y></E><E><X>10.77390716096708</X><Y>106.64762920565173</Y></E></N>"
"HCMU90050.006/D","D","<N><E><X>10.803616158881415</X><Y>106.66618738047032</Y></E><E><X>10.803649750894397</X><Y>106.66619794166864</Y></E><E><X>10.803656008232172</X><Y>106.66618033967166</Y></E></N>"
